followers;genres;popularity;nationality;sex;group;founded;born;first_release;last_release;died;compilations;total_albums;total_appears_on;total_singles;total_tracks
293918;['grime', 'house', 'uk dancehall'];68;uk;M;0;;1979.0;2004-05-04;2020-04-27;99.0;0;20;0;30;347
10178380;['sertanejo universitario'];83;brazil;G;1;2011.0;;2012-10-20;2020-05-22;;3;7;26;26;199
1762763;['disco', 'europop', 'mellow gold'];71;switzerland;F;0;;1939.0;1978-01-01;2018-11-09;99.0;8;15;20;9;251
1481646;['dance pop', 'hip hop', 'pop'];76;us;M;0;;1974.0;2000-06-27;2018-04-06;99.0;0;39;0;11;579
702765;['banda', 'cumbia', 'grupera'];64;mexico;G;1;1976.0;;1990-01-02;2020-05-15;;0;50;0;0;847
1053878;['sertanejo', 'sertanejo pop', 'sertanejo universitario'];63;brazil;G;1;2010.0;;2015-10-30;2020-05-01;;1;8;37;27;171
325668;['vallenato'];53;colombia;M;0;;1974.0;1999-07-14;2020-05-29;99.0;4;25;16;11;465
586355;['hip hop', 'melodic rap', 'pop rap'];72;us;M;0;;1995.0;2017-01-24;2020-05-30;99.0;0;3;26;33;73
442145;['boy band', 'dance pop', 'hip hop'];57;us;G;1;2000.0;;2000-01-01;2020-03-23;;25;11;24;13;180
201442;['turkish pop', 'turkish rock'];52;turkey;G;1;2004.0;;2009-01-01;2019-04-26;;8;6;9;14;82
448656;['piano rock', 'rock-and-roll', 'rockabilly'];60;us;M;0;;1935.0;1956-01-01;2014-10-27;99.0;0;50;0;0;893
243635;['latin arena pop', 'latin pop', 'spanish pop'];58;spain;F;0;;1978.0;1994-01-01;2020-04-02;99.0;0;22;0;28;388
1171548;['neo soul'];74;uk;M;0;;1985.0;2012-11-11;2019-09-26;99.0;15;6;28;21;142
1887561;['big room', 'deep big room', 'dutch edm'];71;netherlands;M;0;;1989.0;2012-01-01;2020-05-15;99.0;0;8;0;41;231
4659112;['dance pop', 'dirty south rap', 'hip hop'];78;us;M;0;;1975.0;2007-12-06;2020-01-31;99.0;0;39;0;11;581
450660;['cuatro venezolano', 'latin', 'latin pop'];62;nicaragua;M;0;;1962.0;1987-01-01;2020-05-31;99.0;0;36;3;13;447
5796439;['pop', 'post-teen pop', 'talent show'];84;uk;M;0;;1988.0;2013-10-18;2020-05-18;99.0;0;9;0;41;189
10490499;['bachata', 'latin', 'tropical'];83;us;M;0;;1981.0;2012-05-20;2020-04-10;99.0;11;8;33;11;148
1171497;['brazilian edm', 'brazilian hip hop', 'funk carioca'];71;brazil;M;0;;1985.0;2009-11-20;2020-03-20;99.0;0;5;25;27;78
816235;['anime', 'j-pop'];63;japan;G;1;2005.0;;2010-07-04;2020-03-31;;0;13;0;36;251
350745;['adoracao', 'brazilian gospel'];48;brazil;F;0;;1984.0;2009-09-18;2019-04-05;99.0;6;6;28;5;82
759130;['album rock', 'art rock', 'classic rock'];67;us;M;0;;1947.0;1982-08-13;2015-07-10;99.0;39;8;40;0;96
314957;['trap espanol'];72;spain;M;0;;1993.0;2017-01-15;2020-05-22;99.0;31;2;35;14;42
539825;['album rock', 'art rock', 'blues rock', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock'];65;uk;G;1;1967.0;;1970-03-13;2020-03-30;;0;50;0;0;1083
727904;['adult standards', 'bubblegum pop', 'disco'];65;us;M;0;;1943.0;1975-04-03;2020-02-14;99.0;0;50;0;0;691
907278;['big room', 'canadian electronic', 'dance pop'];66;canada;G;1;2012.0;;2014-12-20;2020-03-20;;0;3;0;47;110
3096762;['desi pop', 'filmi', 'modern bollywood'];65;india;M;0;;1984.0;2008-01-02;2020-05-03;99.0;0;26;0;24;255
875796;['latin', 'latin hip hop', 'perreo'];74;jamaica;M;0;;1990.0;2016-05-20;2020-04-17;99.0;1;0;21;32;39
424398;['contemporary country', 'country', 'country dawn'];59;us;G;1;2011.0;;2011-08-23;2018-11-02;;18;3;23;1;42
313258;['cumbia chilena', 'cumbia villera'];63;argentina;G;1;1994.0;;1998-01-01;2020-05-29;;6;15;13;26;265
507003;['blues', 'blues rock', 'classic rock'];58;us;M;0;;1912.0;1989-01-01;2020-05-29;99.0;0;50;0;0;1077
1636231;['metalcore', 'pop punk', 'screamo'];73;us;G;1;2003.0;;2005-01-01;2020-04-15;;0;9;8;6;142
365672;['deep german hip hop', 'german alternative rap', 'german cloud rap'];62;germany;M;0;;1988.0;2012-01-01;2020-05-21;99.0;2;5;25;25;123
574544;['reggae rock'];68;us;G;1;2004.0;;2006-04-05;2020-05-29;;7;14;11;25;262
485038;['turkish pop'];50;turkey;M;0;;1992.0;2017-08-18;2020-04-17;99.0;2;0;8;18;18
700061;['gaming edm'];71;germany;M;0;;1979.0;2013-01-01;2020-04-17;99.0;9;1;13;38;56
315392;['cuban rumba', 'flamenco', 'flamenco guitar'];58;spain;M;0;;1947.0;1971-01-01;2016-09-02;2014.0;0;50;0;0;933
457557;['dance pop', 'electropop', 'norwegian pop'];67;norway;F;0;;1996.0;2017-03-03;2019-11-01;99.0;1;2;3;45;112
237744;['funk carioca', 'funk ostentacao'];53;brazil;M;0;;99.0;2017-09-30;2020-05-18;99.0;4;1;9;39;49
780269;['dance pop', 'deep pop r&b', 'hip pop'];57;us;M;0;;1987.0;2008-11-08;2020-02-14;99.0;5;4;18;33;86
2845492;['conscious hip hop', 'gangster rap', 'hardcore hip hop'];68;us;G;1;1987.0;;1988-01-01;1991-05-28;;41;3;41;2;53
971002;['dance pop', 'dance rock', 'disco'];71;uk;G;1;1980.0;;1981-10-16;2006-07-11;;0;43;0;7;548
369963;['desi pop', 'filmi', 'indian folk'];49;india;M;0;;1972.0;1983-01-12;2020-04-30;99.0;14;4;20;26;78
943316;['meme rap', 'rap', 'trap'];74;us;M;0;;1998.0;2016-08-19;2020-05-01;99.0;0;4;15;31;90
208375;['bc underground hip hop', 'country rap', 'pop rap'];65;canada;M;0;;1988.0;2014-01-06;2020-05-29;99.0;0;3;9;39;102
503479;['funk carioca', 'funk ostentacao'];49;brazil;M;0;;99.0;2019-01-03;2020-05-06;99.0;0;1;0;49;67
639266;['argentine hip hop', 'trap argentino'];66;argentina;M;0;;1999.0;2016-07-30;2020-04-30;99.0;0;0;0;49;51
316686;['francoton', 'french hip hop', 'french pop'];57;france;M;0;;1993.0;2011-05-16;2020-03-25;99.0;2;6;25;24;105
400304;['deep house', 'deep tropical house', 'edm'];68;france;M;0;;1990.0;2015-10-07;2020-01-21;99.0;0;6;0;44;152
636810;['hollywood', 'post-teen pop', 'show tunes'];75;us;M;0;;1987.0;2017-11-17;2017-11-17;99.0;32;0;49;7;15
418860;['australian indie', 'australian pop', 'indie folk'];64;australia;M;0;;1990.0;2009-01-01;2019-10-25;99.0;4;6;5;39;142
372189;['axe', 'brega', 'mpb'];56;brazil;M;0;;1953.0;1976-05-04;2020-03-16;99.0;0;41;2;8;594
1891628;['canadian country', 'canadian pop', 'country'];73;canada;F;0;;1965.0;1993-01-01;2017-09-29;99.0;14;11;23;15;255
300235;['hip hop', 'queens hip hop', 'rap'];72;us;M;0;;1987.0;2014-04-29;2020-05-22;99.0;1;6;27;27;131
306584;['adult standards', 'brill building pop', 'folk'];52;us;M;0;;1941.0;1973-09-01;2019-01-18;99.0;30;14;26;0;159
470653;['canadian rock', 'pop rock'];64;canada;G;1;2006.0;;2007-12-31;2020-05-15;;0;12;0;38;179
489552;['latin', 'latin alternative', 'latin arena pop'];65;mexico;G;1;1999.0;;2001-01-01;2019-10-17;;16;18;21;5;256
482901;['argentine rock', 'cumbia pop', 'latin alternative'];64;argentina;G;1;2009.0;;2009-01-01;2020-04-22;;0;7;5;6;116
396470;['christlicher rap', 'deep german hip hop', 'german cloud rap'];63;germany;G;1;2009.0;;2012-10-26;2019-11-29;;1;7;15;19;144
307557;['adoracao', 'brazilian gospel', 'funk evangelico'];60;brazil;M;0;;1982.0;2006-01-01;2020-05-19;99.0;10;7;28;18;99
663791;['bakersfield sound', 'country', 'country rock'];65;us;M;0;;1937.0;1994-02-22;2020-02-14;2016.0;0;50;0;0;860
289046;['dance pop', 'romanian pop'];61;romania;F;0;;1989.0;2005-03-07;2020-05-29;99.0;0;42;0;8;574
304308;['turkish jazz', 'turkish pop', 'turkish psych'];59;turkey;F;0;;1946.0;1975-01-01;2020-02-27;99.0;0;47;0;3;845
1367849;['german cloud rap', 'german hip hop'];81;germany;M;0;;1988.0;2016-03-25;2020-04-24;99.0;0;11;2;37;232
270111;['french rock'];54;france;G;1;2004.0;;2006-01-01;2018-02-13;;0;7;6;4;107
510080;['bossa nova', 'brazilian rock', 'mpb'];62;brazil;F;0;;1947.0;1970-01-01;2016-01-15;99.0;19;28;19;3;340
397894;['alternative hip hop', 'canadian modern jazz', 'escape room'];63;canada;G;1;2010.0;;2014-01-01;2020-04-28;;0;19;0;31;232
3140888;['adult standards', 'disco', 'mellow gold'];77;australia;M;0;;1958.0;1965-01-01;2019-04-05;99.0;19;29;10;0;468
421348;['big beat', 'disco house', 'electronica'];61;uk;G;1;1996.0;;1999-04-08;2020-04-30;;0;33;0;17;542
223043;['atl hip hop', 'dirty south rap', 'gangster rap'];44;us;M;0;;1976.0;2007-04-12;2020-04-13;2016.0;9;5;33;14;89
942570;['arabesk', 'deep turkish pop', 'turkish pop'];60;turkey;F;0;;1972.0;1996-09-18;2020-02-24;99.0;9;21;14;16;350
321203;['axe', 'pagode', 'partido alto'];60;brazil;G;1;1978.0;;1980-01-01;2020-05-22;;4;31;14;8;429
239557;['funk carioca'];73;brazil;M;0;;2000.0;2017-09-09;2020-05-29;99.0;0;0;7;27;39
7822951;['dance pop', 'metropopolis', 'pop'];83;uk;F;0;;1986.0;2010-01-01;2020-05-21;99.0;0;24;0;26;462
1003849;['british folk', 'classic rock', 'folk'];73;uk;M;0;;1948.0;1967-10-03;2020-05-28;99.0;20;24;9;4;340
543531;['turkish pop'];64;turkey;M;0;;1983.0;2012-12-17;2020-04-04;99.0;8;4;23;27;90
589806;['banda', 'cumbia', 'duranguense'];64;mexico;G;1;1979.0;;2006-01-01;2019-11-22;;0;50;0;0;687
746302;['latin', 'latin pop', 'puerto rican pop'];67;puerto rico;F;0;;1982.0;2007-10-07;2020-05-28;99.0;10;11;28;13;167
247849;['anthem worship', 'canadian ccm', 'ccm'];63;canada;M;0;;1974.0;2001-01-01;2020-03-27;99.0;7;12;16;25;215
615992;['australian dance', 'catstep', 'edm'];75;australia;M;0;;1982.0;2010-08-21;2020-05-29;99.0;0;2;0;48;74
320349;['laboratorio', 'new romantic', 'vintage french electronic'];58;france;M;0;;1948.0;1973-01-01;2019-10-03;99.0;0;27;0;23;367
634129;['banda', 'deep regional mexican', 'grupera'];56;mexico;M;0;;1988.0;2010-01-01;2020-04-10;99.0;26;9;34;9;151
1060441;['francoton', 'french pop', 'rap conscient'];60;france;M;0;;1984.0;2014-03-31;2020-03-04;99.0;1;7;24;23;184
385588;['deep indian pop', 'filmi'];53;india;F;0;;1938.0;1996-01-08;2020-05-25;99.0;0;49;0;0;575
3567809;['canadian pop', 'dance pop'];78;canada;F;0;;1968.0;1984-01-01;2019-11-19;99.0;0;50;0;0;723
1285023;['classic rock', 'folk', 'folk rock'];73;us;M;0;;1941.0;1965-01-08;2020-05-29;99.0;20;24;19;4;412
333181;['cantautor', 'spanish pop', 'spanish pop rock'];62;spain;G;1;2001.0;;2001-12-03;2019-12-13;;16;8;30;5;165
455647;['album rock', 'classic rock', 'country rock'];56;us;M;0;;1947.0;1976-01-01;2019-12-03;99.0;2;38;0;10;447
267042;['chilean indie', 'chilean rock', 'latin alternative'];63;chile;M;0;;1981.0;2005-04-11;2020-04-24;99.0;4;10;18;25;150
796874;['chamber pop', 'indie folk', 'indie pop'];64;us;G;1;2004.0;;2006-03-21;2020-05-01;;20;10;24;17;138
551961;['funk ostentacao'];36;brazil;M;0;;1998.0;2014-01-01;2020-01-06;99.0;1;1;10;29;46
2312049;['latin', 'latin alternative', 'latin pop'];75;mexico;F;0;;1984.0;2002-05-07;2020-05-08;99.0;4;12;14;27;193
719324;['new french touch', 'tropical house'];72;france;M;0;;1999.0;2014-01-01;2020-05-20;99.0;9;2;20;29;88
299919;['bubblegum dance', 'dance pop', 'eurodance', 'europop'];64;denmark;G;1;1989.0;;1986-09-04;2018-06-22;;16;7;19;22;188
6786314;['east coast hip hop', 'hip hop', 'pop rap'];85;us;M;0;;1988.0;2011-11-16;2020-05-29;99.0;2;7;6;37;156
515285;['german pop', 'german pop rock'];62;germany;M;0;;1988.0;2012-01-01;2020-05-22;99.0;1;13;1;36;262
323886;['crunk', 'dirty south rap', 'gangster rap'];57;us;M;0;;1970.0;1995-09-10;2020-03-04;99.0;21;8;30;12;151
448301;['brega funk', 'brega romantico', 'forro'];59;brazil;M;0;;1996.0;2017-04-04;2020-04-24;99.0;6;2;26;31;80
1842810;['indie pop', 'indietronica', 'irish rock'];72;uk;G;1;2007.0;;2010-07-02;2020-05-15;;0;27;0;23;486
265745;['hip pop', 'neo soul', 'new jack swing'];44;us;F;0;;1967.0;1992-01-01;2019-07-02;99.0;13;14;26;9;202
11271918;['colombian pop', 'latin', 'reggaeton'];85;colombia;M;0;;1994.0;2017-05-19;2020-05-22;99.0;0;2;0;48;76
390080;['neo soul', 'new jack swing', 'quiet storm'];54;us;M;0;;1966.0;1996-09-24;2019-11-11;99.0;2;19;8;22;285
535659;['art pop', 'electronica', 'glitch pop'];63;uk;M;0;;1968.0;2006-10-07;2020-05-02;99.0;8;6;34;16;117
1500189;['brazilian rock', 'mpb', 'pagode'];67;brazil;M;0;;1993.0;1996-05-09;2020-04-17;99.0;3;21;0;26;353
1317632;['contemporary country', 'country', 'country road'];73;us;M;0;;1985.0;2012-01-17;2020-01-17;99.0;4;9;7;16;135
438050;['turkish hip hop', 'turkish trap', 'turkish trap pop'];59;turkey;M;0;;1989.0;2012-08-30;2020-05-07;99.0;0;2;3;17;38
540167;['alternative dance', 'art pop', 'electropop'];63;us;F;0;;1976.0;2008-01-01;2020-04-03;99.0;2;9;20;29;187
626860;['italian arena pop', 'italian pop'];69;italy;F;0;;1977.0;1992-01-01;2020-04-28;99.0;0;30;0;20;510
5442390;['latin', 'latin hip hop', 'reggaeton'];81;puerto rico;M;0;;1978.0;2004-01-01;2020-04-24;99.0;13;5;20;25;111
297137;['italian hip hop', 'italian pop', 'italian underground hip hop'];58;italy;G;1;2005.0;;2004-01-01;2018-06-08;;6;14;35;5;276
675894;['adoracao', 'brazilian gospel', 'rock cristiano'];61;brazil;M;0;;1977.0;2010-01-08;2020-05-27;99.0;3;19;23;15;253
541721;['arkansas country', 'contemporary country', 'country'];62;us;M;0;;1968.0;1991-10-29;2019-08-16;99.0;2;21;9;18;271
357889;['conscious hip hop', 'dancehall', 'lovers rock'];61;jamaica;M;0;;1983.0;2006-01-01;2020-05-29;99.0;0;14;0;36;247
514609;['french hip hop', 'pop urbaine', 'rap francais'];58;france;M;0;;1991.0;2015-11-09;2020-01-03;99.0;20;3;38;13;61
332573;['banda', 'corrido', 'deep regional mexican', 'duranguense', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop'];51;mexico;M;0;;1983.0;1989-09-08;2020-05-15;99.0;6;16;10;11;216
207434;['gospel', 'praise'];52;us;M;0;;1976.0;2004-08-06;2020-04-24;99.0;18;6;34;13;105
566199;['francoton', 'french pop'];69;france;M;0;;1989.0;2011-05-04;2019-08-22;99.0;28;4;31;15;95
5582198;['pop rap', 'rap', 'trap'];89;us;M;0;;1989.0;2012-01-01;2020-05-29;99.0;0;32;0;18;525
1428129;['bossa nova', 'mpb'];67;brazil;M;0;;1949.0;1975-01-01;2019-02-14;99.0;4;38;4;8;485
549059;['latin alternative', 'latin arena pop', 'latin rock'];65;mexico;G;1;1998.0;;2007-01-01;2020-04-17;;5;11;10;11;164
220862;['melancholia', 'norwegian singer-songwriter'];62;norway;F;0;;1976.0;2003-01-01;2020-05-15;99.0;0;46;0;4;700
768122;['big room', 'chicago house', 'dance pop'];72;us;M;0;;1971.0;2003-03-18;2020-05-22;99.0;0;41;0;9;646
239968;['adoracao', 'brazilian gospel'];49;brazil;M;0;;1963.0;2011-09-21;2020-05-19;99.0;8;18;19;5;229
3357191;['melodic rap'];86;us;M;0;;1999.0;2017-09-10;2020-05-08;99.0;0;3;20;31;92
200211;['post-teen pop', 'viral pop'];53;us;F;0;;1993.0;2014-10-09;2020-03-18;99.0;0;0;0;50;59
215828;['blues rock', 'dutch pop', 'lilith'];58;us;F;0;;1972.0;1996-05-17;2020-02-06;99.0;0;29;0;21;426
1083713;['francoton', 'french hip hop', 'pop urbaine'];65;france;M;0;;1980.0;2013-01-01;2019-09-02;99.0;18;11;23;16;209
7888730;['forro'];77;brazil;M;0;;1990.0;2012-08-20;2020-05-15;99.0;0;16;0;34;336
350074;['k-hop', 'k-indie', 'k-pop'];60;south korea;G;1;2003.0;;2003-10-24;2019-03-11;;6;21;16;11;322
264801;['electro latino'];52;spain;M;0;;1982.0;2010-01-01;2019-09-05;99.0;8;0;10;40;55
1373048;['axe', 'baile pop', 'mpb'];69;brazil;F;0;;1972.0;1999-01-01;2020-05-10;99.0;0;32;0;18;548
5019239;['dance pop', 'pop', 'post-teen pop'];84;ireland;M;0;;1993.0;2016-09-29;2020-05-22;99.0;8;4;18;28;80
538455;['alternative metal', 'nu metal', 'post-grunge'];63;us;G;1;1996.0;;1997-01-01;2019-11-19;;16;13;17;9;176
299026;['bass trap', 'breakbeat', 'brostep'];54;canada;M;0;;1988.0;2009-06-15;2018-03-01;99.0;10;6;14;31;161
207232;['country', 'country rap', 'country road', 'redneck'];57;us;M;0;;1958.0;2011-01-05;2020-04-04;2020.0;1;6;17;8;124
615199;['desi pop', 'filmi', 'indian folk'];59;india;F;0;;1994.0;1981-01-10;2019-03-09;99.0;0;50;0;0;411
584818;['turkish jazz', 'turkish pop', 'turkish rock'];62;turkey;F;0;;1936.0;1997-01-05;2020-02-07;99.0;15;14;27;9;166
208083;['deep pop r&b'];63;us;M;0;;1997.0;2016-10-10;2020-05-22;99.0;0;3;8;45;116
5204076;['dance pop', 'pop', 'pop rap'];80;us;M;0;;1979.0;2006-01-01;2020-05-29;99.0;0;32;0;18;492
1108232;['blues rock', 'classic rock', 'folk rock'];69;uk;M;0;;1944.0;1983-01-01;2019-11-18;2014.0;0;50;0;0;671
615177;['nu-metalcore'];73;us;G;1;2013.0;;2014-12-16;2020-05-28;;10;6;11;8;83
1585982;['latin alternative', 'latin hip hop', 'latin rock'];68;mexico;M;0;;1995.0;1997-01-01;2019-06-14;99.0;17;18;19;13;274
7682913;['glam metal', 'rock'];80;us;G;1;1983.0;;1984-01-01;2020-03-27;;0;37;0;13;529
1157807;['ccm', 'christian alternative rock', 'christian music'];71;us;M;0;;1972.0;2001-01-01;2020-02-14;99.0;0;27;0;23;458
19886945;['dance pop', 'edm', 'electro house'];87;uk;M;0;;1984.0;2007-07-05;2020-04-03;99.0;0;19;0;31;353
559416;['alternative metal', 'alternative rock', 'funk metal'];62;us;G;1;1986.0;;1995-07-04;2020-05-14;;12;10;21;16;140
1431647;['dance pop', 'deep pop r&b', 'hip hop'];65;us;F;0;;1980.0;1992-02-22;2020-05-29;99.0;1;16;3;31;274
458997;['electropop', 'modern alternative rock', 'modern rock'];64;us;G;1;2012.0;;2014-01-04;2020-04-24;;1;3;10;25;70
2884377;['melodic metalcore', 'metalcore', 'uk metalcore'];77;uk;G;1;2004.0;;2004-02-10;2019-12-27;;0;34;0;16;490
205796;['contemporary country', 'country', 'country road'];54;us;M;0;;1964.0;2000-02-21;2020-01-17;99.0;15;17;15;16;212
3887000;['desi pop', 'filmi', 'modern bollywood'];72;india;F;0;;1984.0;2007-05-16;2020-04-06;99.0;0;50;0;0;563
514304;['chicago rap', 'conscious hip hop', 'deep underground hip hop'];67;us;M;0;;1993.0;2014-01-01;2020-05-08;99.0;4;7;6;39;129
1793703;['dance pop', 'deep pop r&b', 'hip pop'];70;us;M;0;;1986.0;1990-01-01;2020-04-24;99.0;0;14;0;36;221
641408;['turkish hip hop'];67;turkey;M;0;;1987.0;2012-01-01;2020-05-22;99.0;0;5;32;22;84
338202;['latin worship', 'world worship'];66;australia;G;1;1998.0;;2006-01-05;2020-04-03;;0;14;0;18;204
288108;['afrofuturism', 'contemporary jazz', 'indie soul'];53;us;M;0;;1981.0;2015-04-05;2020-05-15;99.0;1;9;39;4;120
220222;['turkish pop', 'turkish rock'];57;turkey;M;0;;1989.0;2012-12-12;2020-05-29;99.0;4;4;11;11;67
462030;['alternative dance', 'art pop', 'chamber pop'];68;canada;M;0;;1978.0;2001-06-03;2020-05-15;99.0;0;22;0;28;317
714131;['brazilian gospel'];55;brazil;F;0;;1980.0;2000-01-06;2020-03-27;99.0;6;20;21;10;288
556268;['edm', 'electro house', 'electronic trap'];68;netherlands;M;0;;1990.0;2015-09-21;2020-05-14;99.0;0;5;0;45;166
440742;['banda', 'duranguense', 'grupera'];60;mexico;G;1;2004.0;;2006-01-01;2020-05-29;;6;32;7;11;426
424236;['rap', 'southern hip hop', 'trap'];66;us;M;0;;1999.0;2014-12-15;2020-05-19;99.0;0;4;21;30;152
686363;['flamenco', 'spanish pop'];64;spain;M;0;;1970.0;1990-03-15;2019-10-24;99.0;6;28;11;7;419
241997;['alternative metal', 'art rock', 'progressive metal'];56;uk;M;0;;1967.0;2008-11-20;2020-04-03;99.0;2;25;15;17;316
399634;['italian arena pop', 'italian pop'];57;italy;M;0;;1975.0;2004-07-19;2020-05-22;99.0;8;11;23;16;163
328575;['progressive uplifting trance'];67;israel;G;1;2013.0;;2015-04-27;2020-03-27;;0;3;0;47;135
239069;['filmi', 'marathi pop', 'modern bollywood'];61;india;F;0;;99.0;2007-01-01;2020-03-09;99.0;0;10;0;40;164
625488;['dfw rap', 'hip hop', 'rap'];66;us;M;0;;1991.0;2016-01-01;2020-05-22;99.0;0;6;23;33;140
1697140;['alternative metal', 'pop punk', 'post-grunge'];69;us;G;1;1996.0;;2001-01-14;2020-01-30;;4;22;6;21;362
826322;['banda', 'deep regional mexican', 'grupera'];57;mexico;M;0;;1977.0;1990-03-05;2020-05-08;99.0;7;26;8;16;415
1145655;['dance pop', 'pop', 'post-teen pop'];72;us;G;1;2013.0;;2014-01-28;2019-01-25;;19;2;21;27;64
737531;['birmingham grime', 'grime', 'instrumental grime'];78;uk;M;0;;1982.0;2009-03-16;2020-05-11;99.0;0;6;0;44;168
2520386;['baroque pop', 'brill building pop', 'classic rock'];76;us;G;1;1961.0;;1966-06-16;2018-12-14;;0;50;0;0;1488
1222208;['dark trap', 'drill', 'hip hop'];77;us;M;0;;1995.0;2013-09-09;2020-05-29;99.0;7;6;17;30;110
436628;['turkish pop', 'turkish rock', 'turkish singer-songwriter'];60;turkey;M;0;;1981.0;2006-10-24;2020-05-22;99.0;2;6;2;42;110
440807;['latin', 'tropical'];68;us;M;0;;1971.0;1998-02-27;2020-05-08;99.0;0;26;0;24;345
535608;['rap', 'southern hip hop', 'trap'];71;us;M;0;;1997.0;2017-01-25;2020-05-22;99.0;0;12;14;27;221
1098417;['pagode', 'sertanejo', 'sertanejo pop'];54;brazil;G;1;1991.0;;1999-01-06;2019-12-20;;10;5;37;16;102
311837;['electropop', 'escape room', 'hip pop'];67;us;F;0;;1985.0;2009-08-18;2020-05-22;99.0;4;13;15;25;224
2079239;['dance pop', 'hip pop', 'neo soul'];67;us;F;0;;1967.0;1993-12-07;2020-05-15;99.0;11;17;0;22;269
410296;['teen pop'];53;us;M;0;;1994.0;2018-10-26;2020-03-27;99.0;3;0;4;4;4
456640;['dance pop', 'latin', 'latin pop'];61;mexico;G;1;1992.0;;1995-01-01;2017-11-24;;24;20;29;1;269
614933;['social media pop', 'teen pop'];49;us;M;0;;2002.0;2016-03-05;2019-12-20;99.0;2;1;3;13;32
5658508;['alternative rock', 'grunge', 'permanent wave'];81;us;G;1;1990.0;;1991-01-01;2020-03-27;;0;20;0;30;336
210043;['adult standards', 'brill building pop', 'easy listening'];57;us;M;0;;1935.0;1972-04-26;2017-12-08;99.0;0;50;0;0;626
224604;['desi pop', 'modern bollywood'];61;uk;M;0;;1991.0;2012-01-22;2020-04-26;99.0;1;0;3;48;65
266093;['jawaiian', 'reggae rock'];64;us;G;1;2004.0;;2006-01-01;2020-05-01;;1;10;6;23;183
469841;['alternative r&b', 'deep pop r&b', 'hip pop'];53;us;F;0;;1983.0;2006-01-01;2019-11-29;99.0;6;4;9;37;194
1026060;['east coast hip hop', 'gangster rap', 'hardcore hip hop'];69;us;G;1;1992.0;;1993-01-01;2020-04-24;;8;17;19;11;303
3151144;['baton rouge rap', 'pop rap', 'rap'];79;us;M;0;;1986.0;2009-11-24;2020-05-27;99.0;0;21;0;29;350
883232;[''];0;99;X;1;99.0;;;;;0;0;0;0;0
570692;['dance pop', 'latin', 'latin pop'];60;mexico;F;0;;1970.0;1995-01-01;2020-05-22;99.0;21;13;31;12;207
223305;['deep german hip hop', 'german cloud rap', 'german hip hop'];65;germany;M;0;;99.0;2015-04-10;2020-05-29;99.0;0;5;19;16;132
294371;['country rock', 'folk', 'folk rock'];65;us;M;0;;1936.0;1970-01-01;2020-01-24;99.0;3;37;7;5;536
599196;['indonesian pop'];62;indonesia;G;1;1996.0;;2003-01-01;2020-05-01;;17;10;17;7;136
496194;['sertanejo', 'sertanejo pop', 'sertanejo tradicional'];56;brazil;G;1;1988.0;;1992-01-01;2020-01-10;;4;15;32;5;230
292131;['classic italian pop', 'experimental', 'italian pop'];62;italy;M;0;;1945.0;1978-05-25;2020-03-20;99.0;0;50;0;0;724
217207;['blues', 'blues rock', 'chicago blues'];52;us;M;0;;1928.0;1958-01-01;2009-01-01;2008.0;22;21;22;1;292
1965647;['garage rock', 'indie pop', 'indie rock'];77;us;G;1;2006.0;;2007-01-01;2020-01-23;;10;13;10;17;203
1059219;['alternative rock', 'art rock', 'classic rock'];69;us;G;1;1964.0;;1966-01-01;2019-05-03;;16;22;10;4;623
401924;['alternative rock', 'blues rock', 'post-grunge', 'rock'];59;us;M;0;;1970.0;1994-01-01;2020-01-31;99.0;1;25;16;9;316
1206000;['pagode', 'sertanejo', 'sertanejo pop'];59;brazil;G;1;2006.0;;2014-05-05;2020-05-08;;0;4;22;36;181
1145729;['colombian pop', 'latin', 'latin pop'];74;colombia;M;0;;1986.0;2014-01-21;2020-05-15;99.0;7;1;18;34;49
